map_name,ID,Scientific_name,Family,original_matrix_name,matrix_name,publication_name,height,length,width,ratio
ziziphus_mucronata.shp,1126,Ziziphus_mucronata,Rhamnaceae,Ziziphus_mucronata_OM2031,Ziziphus_mucronata_OM2031,Ziziphus_mucronata_Willd.,9,8,5,1.6
ziziphus_pubescens.shp,1127,Ziziphus_pubescens,Rhamnaceae,Ziziphus_pubescens_OM2325,Ziziphus_pubescens_OM2325,Ziziphus_pubescens_Oliv.,7,8,4,2
ziziphus_rivularis.shp,1128,Ziziphus_rivularis,Rhamnaceae,Ziziphus_rivularis_OM1380,Ziziphus_rivularis_OM1380,Ziziphus_rivularis_Codd,7,7,3.5,2
NA,1148,Cotoneaster_pannosus,Rosaceae,Cotoneaster_pannosus_Genbank,Cotoneaster_pannosus_Genbank,Cotoneaster_pannosus_Franch.,Exotic,Exotic,Exotic,NA
NA,719,Acacia_mearnsii,Fabaceae,Acacia_mearnsii_RMK0006,Acacia_mearnsii_RMK0006,Acacia_mearnsii_De_Wild.,Exotic,Exotic,Exotic,NA
NA,43,Callistris_endlicheri,Cupressaceae,Callitris_endlicheri_Genbank,Callitris_endlicheri_Genbank,Callitris_endlicheri_(Parl.)_F.M.Bailey,Exotic,Exotic,Exotic,NA
NA,44,Cupressus_lusitanica,Cupressaceae,Cupressus_lusitanica_lusitanica_Genbank,Cupressus_lusitanica_lusitanica_Genbank,Cupressus_lusitanica_var._lusitanica,Exotic,Exotic,Exotic,NA
NA,45,Juniperus_procera,Cupressaceae,Juniperus_procera_Genbank,Juniperus_procera_Genbank,Juniperus_procera_Hochst._ex_Endl.,Exotic,Exotic,Exotic,NA
NA,46,Juniperus_virginiana,Cupressaceae,Juniperus_virginiana_Genbank,Juniperus_virginiana_Genbank,Juniperus_virginiana_L.,Exotic,Exotic,Exotic,NA
NA,1481,Mangifera_indica,Anacardiaceae,Mangifera_indica_Genbank,Mangifera_indica_Genbank,Mangifera_indica_L.,Exotic,Exotic,Exotic,NA
NA,1011,Senna_hirsuta,Fabaceae,Senna_hirsuta_Genbank,Senna_hirsuta_Genbank,Senna_hirsuta_(L.)_H.S.Irwin_&_Barneby,Exotic,Exotic,Exotic,NA
NA,50,Pinus_canariensis,Pinaceae,Pinus_canariensis_Genbank,Pinus_canariensis_Genbank,Pinus_canariensis_C.Sm.,Exotic,Exotic,Exotic,NA
NA,52,Pinus_halepensis,Pinaceae,Pinus_halepensis_BS0081,Pinus_halepensis_BS0081,Pinus_halepensis_Mill.,Exotic,Exotic,Exotic,NA
NA,53,Pinus_patula,Pinaceae,Pinus_patula_Genbank,Pinus_patula_Genbank,Pinus_patula_Schiede_ex_Schltdl._&_Cham.,Exotic,Exotic,Exotic,NA
NA,54,Pinus_pinaster,Pinaceae,Pinus_pinaster_Genbank,Pinus_pinaster_Genbank,Pinus_pinaster_Aiton,Exotic,Exotic,Exotic,NA
NA,55,Pinus_pinea,Pinaceae,Pinus_pinea_Genbank,Pinus_pinea_Genbank,Pinus_pinea_L.,Exotic,Exotic,Exotic,NA
NA,56,Pinus_radiata,Pinaceae,Pinus_radiata_Genbank,Pinus_radiata_Genbank,Pinus_radiata_D.Don,Exotic,Exotic,Exotic,NA
NA,57,Pinus_roxburghii,Pinaceae,Pinus_roxburghii_Genbank,Pinus_roxburghii_Genbank,Pinus_roxburghii_Sarg.,Exotic,Exotic,Exotic,NA
NA,58,Pinus_taeda,Pinaceae,Pinus_taeda_Genbank,Pinus_taeda_Genbank,Pinus_taeda_L.,Exotic,Exotic,Exotic,NA
NA,2381,Solanum_mauritianum,Solanaceae,Solanum_mauritianum_OM916,Solanum_mauritianum_OM916,Solanum_mauritianum_Scop.,Exotic,Exotic,Exotic,NA
NA,2302,Ligustrum_sinense,Oleaceae,Ligustrum_sinense_Genbank,Ligustrum_sinense_Genbank,Ligustrum_sinense_Lour.,Exotic,Exotic,Exotic,NA
NA,1647,Toona_ciliata,Meliaceae,Toona_ciliata_MWC22907,Toona_ciliata_MWC22907,Toona_ciliata_M.Roem.,Exotic,Exotic,Exotic,NA
NA,961,Parkinsonia_aculeata,Fabaceae,Parkinsonia_aculeata_Genbank,Parkinsonia_aculeata_Genbank,Parkinsonia_aculeata_L.,Exotic,Exotic,Exotic,NA
NA,279,Rhoicissus_sp._A,Vitaceae,Rhoicissus_sp_nov_Abbott3532_Abbott9206,Rhoicissus_sp_nov_Abbott3532_Abbott9206,Rhoicissus_sp._A_,15,9,3.5,2.57
NA,1889,Camellia_sinensis,Theaceae,Camellia_sinensis_Genbank,Camellia_sinensis_Genbank,Camellia_sinensis_(L.)_Kuntze,Exotic,Exotic,Exotic,NA
NA,803,Brachystegia_bussei,Fabaceae,Brachystegia_bussei_Genbank,Brachystegia_bussei_Genbank,Brachystegia_bussei_Harms,20,10,4.5,2.22
NA,67,Cinnamomum_camphora,Lauraceae,Cinnamomum_camphora_Genbank,Cinnamomum_camphora_Genbank,Cinnamomum_camphora_(L.)_J.Presl,Exotic,Exotic,Exotic,NA
NA,2170,Tricalysia_coriacea_subsp._angustifolia,Rubiaceae,Tricalysia_coriacea_OM1842,Tricalysia_coriacea_OM1842,Tricalysia_coriacea_subsp._angustifolia_(J.G.Garc›a)_Robbr.,5,20,4,5
NA,1732,Ailanthus_altissima,Simaroubaceae,Ailanthus_altissima_JG032,Ailanthus_altissima_JG032,Ailanthus_altissima_(Mill.)_Swingle,Exotic,Exotic,Exotic,NA
NA,1966,Thevetia_peruviana,Apocynaceae,Thevetia_peruviana_Genbank,Thevetia_peruviana_Genbank,Cascabela_thevetia_(L.)_Lippold,Exotic,Exotic,Exotic,NA
NA,2399,Chromolaena_odorata,Asteraceae,Chromolaena_Genbank,Chromolaena_Genbank,Chromolaena_odorata_(L.)_R.M.King_&_H.Rob.,Exotic,Exotic,Exotic,NA
NA,1054,Casuarina_cunninghamiana,Casuarinaceae,Casuarina_cunninghamiana_JG061,Casuarina_cunninghamiana_JG061,Casuarina_cunninghamiana_Miq.,Exotic,Exotic,Exotic,NA
NA,76,Litsea_glutinosa,Lauraceae,Litsea_glutinosa_Genbank,Litsea_glutinosa_Genbank,Litsea_glutinosa_(Lour.)_C.B._Rob.,Exotic,Exotic,Exotic,NA
NA,647,Populus_deltoides,Salicaceae,Populus_deltoides_JG023,Populus_deltoides_JG023,Populus_deltoides_W._Bartram_ex_Marshall,Exotic,Exotic,Exotic,NA
NA,1009,Senna_corymbosa,Fabaceae,Senna_corymbosa_Genbank,Senna_corymbosa_Genbank,Senna_corymbosa_(Lam.)_H.S.Irwin_&_Barneby,Exotic,Exotic,Exotic,NA
NA,1753,Opuntia_ficus-indica,Cactaceae,Opuntia_ficusindica_JG047,Opuntia_ficusindica_JG047,Opuntia_ficus-indica_(L.)_Mill.,Exotic,Exotic,Exotic,NA
NA,652,Salix_fragilis,Salicaceae,Salix_fragilis_Genbank,Salix_fragilis_Genbank,Salix_fragilis_L.,Exotic,Exotic,Exotic,NA
NA,1390,Gossypium_herbaceum_subsp._africanum,Malvaceae,Gossypium_herbaceum_YBK109,Gossypium_herbaceum_YBK109,Gossypium_herbaceum_subsp._africanum_(G.Watt)_Vollesen,1.5,9,6,1.5
NA,104,Agave_americana,Asparagaceae,Agave_americana_JG048,Agave_americana_JG048,Agave_americana_L.,Exotic,Exotic,Exotic,NA
NA,1252,Eucalyptus_camaldulensis,Myrtaceae,Eucalyptus_camaldulensis_Genbank,Eucalyptus_camaldulensis_Genbank,Eucalyptus_camaldulensis_Dehnh.,Exotic,Exotic,Exotic,NA
NA,1001,Robinia_pseudoacacia,Fabaceae,Robinia_pseudoacacia_MvdB0058,Robinia_pseudoacacia_MvdB0058,Robinia_pseudoacacia_L.,Exotic,Exotic,Exotic,NA
NA,1149,Eriobotrya_japonica,Rosaceae,Eriobotrya_japonica_JG051,Eriobotrya_japonica_JG051,Eriobotrya_japonica_(Thunb.)_Lindl.,Exotic,Exotic,Exotic,NA
NA,2463,Itea_rhamnoides,Iteaceae,Itea_HQ415356.1_(Choristylis),Itea_Genbank,Itea_chinensis_Hook._&_Arn.,NA,8,4,2
NA,927,Leucaena_leucocephala,Fabaceae,Leucaena_leucocephala_JG056,Leucaena_leucocephala_JG056,Leucaena_leucocephala_(Lam.)_de_Wit,Exotic,Exotic,Exotic,NA
NA,1008,Senna_bicapsularis,Fabaceae,Senna_bicapsularis_Genbank,Senna_bicapsularis_Genbank,Senna_bicapsularis_(L.)_Roxb.,Exotic,Exotic,Exotic,NA
NA,1038,Ulex_europaeus,Fabaceae,Ulex_europaeus_Genbank,Ulex_europaeus_Genbank,Ulex_europaeus_L.,Exotic,Exotic,Exotic,NA
NA,1158,Rosa_rubiginosa,Rosaceae,Rosa_rubiginosa_OM3451,Rosa_rubiginosa_OM3451,Rosa_rubiginosa_L.,Exotic,Exotic,Exotic,NA
NA,2220,Jacaranda_mimosifolia,Bignoniaceae,Jacaranda_mimosifolia_OM3454,Jacaranda_mimosifolia_OM3454,Jacaranda_mimosifolia_D.Don,Exotic,Exotic,Exotic,NA
NA,1012,Senna_occidentalis,Fabaceae,Senna_occidentalis_Genbank,Senna_occidentalis_Genbank,Senna_occidentalis_(L.)_Link,Exotic,Exotic,Exotic,NA
NA,1013,Senna_pendula,Fabaceae,Senna_pendula_Genbank,Senna_pendula_Genbank,Senna_pendula_(Willd.)_H.S.Irwin_&_Barneby,Exotic,Exotic,Exotic,NA
NA,634,Dovyalis_macrocalyx,Salicaceae,Dovyalis_xanthocarpa_OM2442,Dovyalis_xanthocarpa_OM2442,Dovyalis_rhamnoides_(Burch._ex_DC.)_Burch._ex_Harv._&_Sond.,7,9,5.5,1.64
NA,105,Agave_sisalana,Asparagaceae,Agave_sisalana_RMK0026,Agave_sisalana_RMK0026,Agave_sisalana_Perrine,Exotic,Exotic,Exotic,NA
NA,1017,Senna_spectabilis,Fabaceae,Senna_spectabilis_Genbank,Senna_spectabilis_Genbank,Senna_spectabilis_(DC.)_H.S.Irwin_&_Barneby,Exotic,Exotic,Exotic,NA
NA,2232,Tecoma_stans,Bignoniaceae,Tecoma_stans_OM3432,Tecoma_stans_OM3432,Tecoma_stans_(L.)_Juss._ex_Kunth,Exotic,Exotic,Exotic,NA
NA,1019,Sesbania_cinerascens,Fabaceae,Sesbania_cinerascens_Genbank,Sesbania_cinerascens_Genbank,Sesbania_cinerascens_Baker,Exotic,Exotic,Exotic,NA
NA,2300,Ligustrum_lucidum,Oleaceae,Ligustrum_lucidum_BS0102,Ligustrum_lucidum_BS0102,Ligustrum_lucidum_W.T.Aiton,Exotic,Exotic,Exotic,NA
NA,166,Hakea_gibbosa,Proteaceae,Hakea_gibosa_PG0054,Hakea_gibosa_PG0054,Hakea_gibbosa_Cav.,Exotic,Exotic,Exotic,NA
NA,524,Jatropha_gossypiifolia_var._elegans,Euphorbiaceae,Jatropha_gossypiifolia_Genbank,Jatropha_gossypiifolia_Genbank,Jatropha_gossypiifolia_var._elegans_(Pohl)_M≥ll.Arg.,Exotic,Exotic,Exotic,NA
NA,558,Ricinus_communis_var._communis,Euphorbiaceae,Ricinus_communis_OM1359,Ricinus_communis_OM1359,Ricinus_communis_L.,Exotic,Exotic,Exotic,NA
NA,799,Bauhinia_variegata,Fabaceae,Bauhinia_variegata_Genbank,Bauhinia_variegata_Genbank,Bauhinia_variegata_L.,Exotic,Exotic,Exotic,NA
NA,720,Acacia_melanoxylon,Fabaceae,Acacia_melanoxylon_OM1985,Acacia_melanoxylon_OM1985,Acacia_melanoxylon_R.Br.,Exotic,Exotic,Exotic,NA
NA,1755,Pereskia_aculeata,Cactaceae,Pereskia_aculeata_OM3711,Pereskia_aculeata_OM3711,Pereskia_aculeata_Mill.,Exotic,Exotic,Exotic,NA
NA,1758,Phytolacca_dioica,Phytolaccaceae,Phytolacca_dioica_OM2000,Phytolacca_dioica_OM2000,Phytolacca_dioica_L.,Exotic,Exotic,Exotic,NA
NA,1467,Anacardium_occidentale,Anacardiaceae,Anacardium_occidentale_Genbank,Anacardium_occidentale_Genbank,Anacardium_occidentale_L.,Exotic,Exotic,Exotic,NA
NA,1233,Terminalia_catappa*,Combretaceae,Terminalia_catappa_OM1578,Terminalia_catappa_OM1578,Terminalia_catappa_L.,Exotic,Exotic,Exotic,NA
NA,848,Cytisus_scoparius,Fabaceae,Cytisus_scoparius_Genbank,Cytisus_scoparius_Genbank,Cytisus_scoparius_(L.)_Link,Exotic,Exotic,Exotic,NA
NA,978,Prosopis_velutina,Fabaceae,Prosopis_velutina_Genbank,Prosopis_velutina_Genbank,Prosopis_velutina_Wooton,Exotic,Exotic,Exotic,NA
NA,163,Grevillea_banksii,Proteaceae,Grevillea_banksii_Genbank,Grevillea_banksii_Genbank,Grevillea_banksii_R.Br.,Exotic,Exotic,Exotic,NA
NA,1945,Nerium_oleander,Apocynaceae,Nerium_oleander_BS0125,Nerium_oleander_BS0125,Neoboutonia_mannii_Benth._&_Hook.f.,Exotic,Exotic,Exotic,NA
NA,1055,Casuarina_equisetifolia,Casuarinaceae,Casuarina_equisetifolia_Genbank,Casuarina_equisetifolia_Genbank,Casuarina_equisetifolia_L.,Exotic,Exotic,Exotic,NA
NA,1101,Morus_alba,Moraceae,Morus_alba_BS0124,Morus_alba_BS0124,Morus_alba_L.,Exotic,Exotic,Exotic,NA
NA,1154,Prunus_serotina,Rosaceae,Prunus_serotina_Genbank,Prunus_serotina_Genbank,Prunus_serotina_Ehrh.,Exotic,Exotic,Exotic,NA
NA,532,Manihot_esculenta_subsp._flabellifolia,Euphorbiaceae,Manihot_esculenta_Okoli24,Manihot_esculenta_Okoli24,Manihot_esculenta_Crantz,Exotic,Exotic,Exotic,NA
NA,2502,Pittosporum_undulatum,Pittosporaceae,Pittosporum_undulatum_Genbank,Pittosporum_undulatum_Genbank,Pittosporum_undulatum_Vent.,Exotic,Exotic,Exotic,NA
NA,1163,Celtis_sinensis,Ulmaceae,Celtis_sinensis_Genbank,Celtis_sinensis_Genbank,Celtis_sinensis_Pers.,Exotic,Exotic,Exotic,NA
NA,1147,Cotoneaster_franchetii,Rosaceae,Cotoneaster_franchetii_JG027,Cotoneaster_franchetii_JG027,Cotoneaster_franchetii_Bois,Exotic,Exotic,Exotic,NA
NA,1510,Schinus_molle,Anacardiaceae,Schinus_molle_MvdB0046,Schinus_molle_MvdB0046,Schinus_molle_L.,Exotic,Exotic,Exotic,NA
NA,1255,Eucalyptus_diversicolor,Myrtaceae,Eucalyptus_diversicolor_Genbank,Eucalyptus_diversicolor_Genbank,Eucalyptus_diversicolor_F.Muell.,Exotic,Exotic,Exotic,NA
NA,1015,Senna_septemtrionalis,Fabaceae,Senna_septemtrionalis_OM910,Senna_septemtrionalis_OM910,Senna_septemtrionalis_(Viv.)_H.S.Irwin_&_Barneby,Exotic,Exotic,Exotic,NA
NA,731,Acacia_podalyriifolia,Fabaceae,Acacia_podalyriifolia_OM1898,Acacia_podalyriifolia_OM1898,Acacia_podalyriifolia_G.Don,Exotic,Exotic,Exotic,NA
NA,1644,Melia_azedarach,Meliaceae,Melia_azedarach_OM1735,Melia_azedarach_OM1735,Melia_azedarach_L.,Exotic,Exotic,Exotic,NA
NA,2301,Ligustrum_ovalifolium,Oleaceae,Ligustrum_ovalifolium_Genbank,Ligustrum_ovalifolium_Genbank,Ligustrum_ovalifolium_Hassk.,Exotic,Exotic,Exotic,NA
NA,646,Populus_canescens,Salicaceae,Populus_canescens_OM3468,Populus_canescens_OM3468,Populus_canescens_(Aiton)_Sm.,Exotic,Exotic,Exotic,NA
NA,1156,Pyracantha_coccinea,Rosaceae,Pyracantha_coccinea_Genbank,Pyracantha_coccinea_Genbank,Pyracantha_coccinea_M._Roem.,Exotic,Exotic,Exotic,NA
NA,942,Mimosa_pigra,Fabaceae,Mimosa_pigra_OM3598,Mimosa_pigra_OM3598,Mimosa_pigra_L.,Exotic,Exotic,Exotic,NA
NA,1251,Callistemon_viminalis,Myrtaceae,Callistemon_viminalis_BS0179,Callistemon_viminalis_BS0179,Callistemon_viminalis_(Sol._ex_Gaertn.)_G.Don_ex_Loudon,Exotic,Exotic,Exotic,NA
NA,1853,Ardisia_crenata,Primulaceae,Ardisia_crenata_Genbank,Ardisia_crenata_Genbank,Ardisia_crenata_Sims,Exotic,Exotic,Exotic,NA
NA,651,Salix_babylonica,Salicaceae,Salix_babylonica_Genbank,Salix_babylonica_Genbank,Salix_babylonica_L.,Exotic,Exotic,Exotic,NA
NA,523,Jatropha_curcas,Euphorbiaceae,Jatropha_curcas_OM1182,Jatropha_curcas_OM1182,Jatropha_curcas_L.,Exotic,Exotic,Exotic,NA
NA,2299,Ligustrum_japonicum,Oleaceae,Ligustrum_japonicum_JG038,Ligustrum_japonicum_JG038,Ligustrum_japonicum_Thunb.,Exotic,Exotic,Exotic,NA
NA,1010,Senna_didymobotrya,Fabaceae,Senna_didymobotrya_Genbank,Senna_didymobotrya_Genbank,Senna_didymobotrya_(Fresen.)_H.S.Irwin_&_Barneby,Exotic,Exotic,Exotic,NA
NA,2290,Fraxinus_americanus,Oleaceae,Fraxinus_americana_BS0213,Fraxinus_americana_BS0213,Fraxinus_americana_L.,Exotic,Exotic,Exotic,NA
NA,2291,Fraxinus_pennsylvanica,Oleaceae,Fraxinus_pennsylvanica_Genbank,Fraxinus_pennsylvanica_Genbank,Fraxinus_pennsylvanica_Marshall,Exotic,Exotic,Exotic,NA
NA,683,Acacia_baileyana,Fabaceae,Acacia_baileyana_MvdB0057,Acacia_baileyana_MvdB0057,Acacia_baileyana_F.Muell.,Exotic,Exotic,Exotic,NA
NA,1281,Psidium_cattleianum,Myrtaceae,Psidium_cattleyanum_Genbank,Psidium_cattleyanum_Genbank,Psidium_cattleianum_Afzel._ex_Sabine,Exotic,Exotic,Exotic,NA
NA,1282,Psidium_guajava,Myrtaceae,Psidium_guajava_CS36,Psidium_guajava_CS36,Psidium_guajava_L.,Exotic,Exotic,Exotic,NA
NA,1511,Schinus_terebinthifolius,Anacardiaceae,Schinus_terebinthifolius_OM1982,Schinus_terebinthifolius_OM1982,Schinus_terebinthifolia_Raddi,Exotic,Exotic,Exotic,NA
NA,1285,Syzygium_cumini,Myrtaceae,Syzygium_cumini_Genbank,Syzygium_cumini_Genbank,Syzygium_cumini_(L.)_Skeels,Exotic,Exotic,Exotic,NA
NA,164,Grevillea_robusta,Proteaceae,Grevillea_robusta_Genbank,Grevillea_robusta_Genbank,Grevillea_robusta_A.Cunn._ex_R.Br.,Exotic,Exotic,Exotic,NA
NA,689,Acacia_cyclops,Fabaceae,Acacia_cyclops_BS0068,Acacia_cyclops_BS0068,Acacia_cyclops_G.Don,Exotic,Exotic,Exotic,NA
NA,167,Hakea_sericea,Proteaceae,Hakea_sericea_MWC26714,Hakea_sericea_MWC26714,Hakea_sericea_Schrad._&_J.C.Wendl.,Exotic,Exotic,Exotic,NA
NA,2303,Ligustrum_vulgare,Oleaceae,Ligustrum_vulgare_Genbank,Ligustrum_vulgare_Genbank,Ligustrum_vulgare_L.,Exotic,Exotic,Exotic,NA
NA,695,Acacia_elata*,Fabaceae,Acacia_elata_OM1900,Acacia_elata_OM1900,Acacia_elata_Benth.,Exotic,Exotic,Exotic,NA
NA,1292,Syzygium_jambos,Myrtaceae,Syzygium_jambos_Genbank,Syzygium_jambos_Genbank,Syzygium_jambos_(L.)_Alston,Exotic,Exotic,Exotic,NA
NA,2026,Coffea_arabica,Rubiaceae,Coffea_arabica_Genbank,Coffea_arabica_Genbank,Coffea_arabica_L.,Exotic,Exotic,Exotic,NA
